call_id,date,customer_code,product_code,market,sales_rep,duration_minutes,transcript,outcome
CALL000683,2021-07-01,90012040,A3320150506,Germany,Rep-08,21,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000684,2021-05-01,70006157,A1320150402,Philiphines,Rep-16,30,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000685,2020-09-01,70018115,A6119110202,Spain,Rep-11,28,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000686,2021-03-01,90021091,A1521150601,United Kingdom,Rep-29,10,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000687,2019-09-01,70003181,A3819150203,Indonesia,Rep-30,30,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000688,2021-06-01,90005161,A5519110303,Pakistan,Rep-13,20,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000689,2018-12-01,90013118,A5318110108,Italy,Rep-28,5,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000690,2020-05-01,70008170,A4419110401,Australia,Rep-19,13,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000691,2018-10-01,90015150,A0621150308,Norway,Rep-02,28,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000692,2019-12-01,90021095,A0620150303,United Kingdom,Rep-16,7,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000693,2019-08-01,90023025,A4118110101,Canada,Rep-13,17,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000694,2018-10-01,90012039,A1319150401,Germany,Rep-02,16,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000695,2020-07-01,90011188,A3621150802,France,Rep-06,19,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000696,2020-09-01,90004065,A5721110503,Japan,Rep-30,12,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000697,2019-11-01,70014143,A4419110404,Netherlands,Rep-03,30,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000698,2020-11-01,90012037,A1521150603,Germany,Rep-12,24,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000699,2019-08-01,90011189,A4519110501,France,Rep-27,27,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000700,2019-04-01,90006153,A4118110105,Philiphines,Rep-10,27,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000701,2020-01-01,70006157,A4821110804,Philiphines,Rep-20,9,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000702,2019-06-01,90016174,A3621150801,Poland,Rep-22,29,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000703,2021-05-01,90018110,A2419150402,Spain,Rep-30,21,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000704,2018-12-01,90005160,A1421150503,Pakistan,Rep-19,9,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000705,2020-01-01,70008170,A2118150104,Australia,Rep-13,8,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000706,2020-02-01,90005159,A4218110205,Pakistan,Rep-12,14,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000707,2020-08-01,90014136,A3220150401,Netherlands,Rep-27,6,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000708,2021-06-01,90022080,A1420150502,USA,Rep-24,26,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000709,2020-10-01,90012033,A2720150701,Germany,Rep-19,23,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000710,2019-07-01,70021096,A6621160503,United Kingdom,Rep-25,20,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000711,2019-03-01,90017053,A5620110401,Portugal,Rep-02,19,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000712,2019-02-01,90017056,A1219150302,Portugal,Rep-06,15,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000713,2021-06-01,70006157,A4419110407,Philiphines,Rep-01,28,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000714,2020-04-01,90016175,A4021150405,Poland,Rep-05,5,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000715,2020-03-01,90021090,A4319110302,United Kingdom,Rep-08,22,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000716,2019-06-01,90014141,A5621110405,Netherlands,Rep-28,19,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000717,2020-06-01,70014142,A5419110204,Netherlands,Rep-23,9,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000718,2018-11-01,90012034,A6219160103,Germany,Rep-19,12,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000719,2021-05-01,90021087,A4118110105,United Kingdom,Rep-10,26,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000720,2021-03-01,90004061,A6019110107,Japan,Rep-04,18,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL000721,2020-07-01,90003179,A2219150204,Indonesia,Rep-19,23,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
