date,product_code,market,opening_stock_units,received_units,closing_stock_units,stockout_flag,stockout_hours
2019-03-01,A7220160203,Pakistan,29,22,51,0,0
2019-03-01,A7220160203,Bangladesh,25,16,41,0,0
2019-03-01,A7220160203,Philiphines,23,19,42,0,0
2019-03-01,A7220160203,Australia,21,21,41,0,0
2019-03-01,A7220160203,Newzealand,21,22,44,0,0
2019-03-01,A7220160203,Austria,25,20,45,0,0
2019-03-01,A7220160203,Poland,20,14,33,0,0
2019-03-01,A7220160203,Norway,18,15,33,0,0
2019-03-01,A7220160203,Netherlands,21,14,36,0,0
2019-03-01,A7220160203,Japan,22,22,44,0,0
2019-03-01,A7220160203,France,29,20,50,0,0
2019-03-01,A7220160203,Canada,25,11,36,0,0
2019-03-01,A7220160203,Germany,23,20,43,0,0
2019-03-01,A7220160203,United Kingdom,30,13,43,0,0
2019-03-01,A7220160203,Spain,22,18,40,0,0
2019-03-01,A7220160203,Italy,29,20,50,0,0
2019-03-01,A7220160203,Portugal,29,11,40,0,0
2019-03-01,A7220160203,USA,26,12,39,0,0
2019-03-01,A7220160203,India,24,16,40,0,0
2019-03-01,A7220160202,China,28,17,45,0,0
2019-03-01,A7220160202,Indonesia,22,17,39,0,0
2019-03-01,A7220160202,South Korea,22,23,45,0,0
2019-03-01,A7220160202,Sweden,20,13,34,0,0
2019-03-01,A7220160202,Pakistan,21,11,32,0,0
2019-03-01,A7220160202,Bangladesh,20,18,37,0,0
2019-03-01,A7220160202,Philiphines,28,20,48,0,0
2019-03-01,A7220160202,Australia,18,19,37,0,0
2019-03-01,A7220160202,Newzealand,23,16,39,0,0
2019-03-01,A7220160202,Austria,22,20,43,0,0
2019-03-01,A7220160202,Poland,23,18,40,0,0
2019-03-01,A7220160202,Norway,28,16,44,0,0
2019-03-01,A7220160202,Netherlands,28,17,45,0,0
2019-03-01,A7220160202,Japan,26,21,47,0,0
2019-03-01,A7220160202,France,26,16,42,0,0
2019-03-01,A7220160202,Canada,28,23,50,0,0
2019-03-01,A7220160202,Germany,23,16,38,0,0
2019-03-01,A7220160202,United Kingdom,23,15,39,0,0
2019-03-01,A7220160202,Spain,21,13,34,0,0
2019-03-01,A7220160202,Italy,21,17,38,0,0
2019-03-01,A7220160202,Portugal,29,15,44,0,0
2019-03-01,A7220160202,USA,27,19,46,0,0
2019-03-01,A7220160202,India,23,21,44,0,0
2019-03-01,A7219160201,China,366,268,263,0,0
2019-03-01,A7219160201,Indonesia,790,463,704,0,0
2019-03-01,A7219160201,South Korea,4010,1838,3295,0,0
2019-03-01,A7219160201,Sweden,31,15,26,0,0
2019-03-01,A7219160201,Pakistan,27,18,45,0,0
2019-03-01,A7219160201,Bangladesh,328,281,371,0,0
2019-03-01,A7219160201,Philiphines,223,177,186,0,0
2019-03-01,A7219160201,Australia,300,265,270,0,0
2019-03-01,A7219160201,Newzealand,21,14,35,0,0
2019-03-01,A7219160201,Austria,25,12,37,0,0
2019-03-01,A7219160201,Poland,77,49,76,0,0
2019-03-01,A7219160201,Norway,28,12,40,0,0
2019-03-01,A7219160201,Netherlands,112,63,78,0,0
2019-03-01,A7219160201,Japan,22,20,42,0,0
2019-03-01,A7219160201,France,1254,667,841,0,0
2019-03-01,A7219160201,Canada,1636,850,1230,0,0
2019-03-01,A7219160201,Germany,278,113,203,0,0
2019-03-01,A7219160201,United Kingdom,209,163,230,0,0
2019-03-01,A7219160201,Spain,29,23,51,0,0
2019-03-01,A7219160201,Italy,668,601,754,0,0
2019-03-01,A7219160201,Portugal,26,16,42,0,0
2019-03-01,A7219160201,USA,3495,1793,3068,0,0
2019-03-01,A7219160201,India,7846,3346,5571,0,0
2019-03-01,A7119160103,China,537,313,348,0,0
2019-03-01,A7119160103,Indonesia,22,22,44,0,0
2019-03-01,A7119160103,South Korea,4207,4992,5038,0,0
2019-03-01,A7119160103,Sweden,19,19,21,0,0
2019-03-01,A7119160103,Pakistan,158,149,183,0,0
2019-03-01,A7119160103,Bangladesh,339,219,322,0,0
2019-03-01,A7119160103,Philiphines,1493,882,997,0,0
2019-03-01,A7119160103,Australia,1141,699,863,0,0
2019-03-01,A7119160103,Newzealand,22,17,39,0,0
2019-03-01,A7119160103,Austria,28,13,41,0,0
2019-03-01,A7119160103,Poland,55,32,36,0,0
2019-03-01,A7119160103,Norway,18,12,30,0,0
2019-03-01,A7119160103,Netherlands,25,12,38,0,0
2019-03-01,A7119160103,Japan,24,19,43,0,0
2019-03-01,A7119160103,France,18,20,38,0,0
2019-03-01,A7119160103,Canada,1164,694,1057,0,0
2019-03-01,A7119160103,Germany,823,779,935,0,0
2019-03-01,A7119160103,United Kingdom,871,598,806,0,0
2019-03-01,A7119160103,Spain,26,17,43,0,0
2019-03-01,A7119160103,Italy,642,662,659,0,0
2019-03-01,A7119160103,Portugal,102,74,80,0,0
2019-03-01,A7119160103,USA,3098,2859,3497,0,0
2019-03-01,A7119160103,India,2775,3178,3366,0,0
2019-03-01,A7119160102,China,565,606,626,0,0
2019-03-01,A7119160102,Indonesia,482,390,460,0,0
2019-03-01,A7119160102,South Korea,560,506,613,0,0
2019-03-01,A7119160102,Sweden,41,28,42,0,0
2019-03-01,A7119160102,Pakistan,36,16,25,0,0
2019-03-01,A7119160102,Bangladesh,192,102,171,0,0
2019-03-01,A7119160102,Philiphines,1666,980,1320,0,0
2019-03-01,A7119160102,Australia,447,245,339,0,0
2019-03-01,A7119160102,Newzealand,22,15,37,0,0
2019-03-01,A7119160102,Austria,19,16,35,0,0
2019-03-01,A7119160102,Poland,164,155,166,0,0
2019-03-01,A7119160102,Norway,19,12,31,0,0
2019-03-01,A7119160102,Netherlands,81,53,76,0,0
2019-03-01,A7119160102,Japan,22,16,39,0,0
2019-03-01,A7119160102,France,668,819,807,0,0
2019-03-01,A7119160102,Canada,59,49,67,0,0
2019-03-01,A7119160102,Germany,372,223,265,0,0
2019-03-01,A7119160102,United Kingdom,1073,650,1025,0,0
2019-03-01,A7119160102,Spain,28,19,47,0,0
2019-03-01,A7119160102,Italy,427,446,504,0,0
2019-03-01,A7119160102,Portugal,89,80,90,0,0
2019-03-01,A7119160102,USA,1927,763,1486,0,0
2019-03-01,A7119160102,India,8885,6125,9040,0,0
2019-03-01,A7118160101,China,579,388,596,0,0
2019-03-01,A7118160101,Indonesia,655,438,420,0,0
2019-03-01,A7118160101,South Korea,4311,3034,4143,0,0
2019-03-01,A7118160101,Sweden,21,18,23,0,0
2019-03-01,A7118160101,Pakistan,29,28,33,0,0
2019-03-01,A7118160101,Bangladesh,128,75,77,0,0
2019-03-01,A7118160101,Philiphines,27,22,49,0,0
2019-03-01,A7118160101,Australia,110,78,104,0,0
2019-03-01,A7118160101,Newzealand,28,12,39,0,0
2019-03-01,A7118160101,Austria,19,11,31,0,0
2019-03-01,A7118160101,Poland,194,99,171,0,0
2019-03-01,A7118160101,Norway,22,18,40,0,0
2019-03-01,A7118160101,Netherlands,137,72,122,0,0
2019-03-01,A7118160101,Japan,26,23,49,0,0
2019-03-01,A7118160101,France,716,782,804,0,0
2019-03-01,A7118160101,Canada,1405,1038,1484,0,0
2019-03-01,A7118160101,Germany,758,479,664,0,0
2019-03-01,A7118160101,United Kingdom,635,645,693,0,0
2019-03-01,A7118160101,Spain,20,16,36,0,0
2019-03-01,A7118160101,Italy,1095,790,1190,0,0
2019-03-01,A7118160101,Portugal,489,349,532,0,0
2019-03-01,A7118160101,USA,3163,1846,2635,0,0
2019-03-01,A7118160101,India,4857,4509,4879,0,0
2019-03-01,A7020160403,China,22,18,40,0,0
2019-03-01,A7020160403,Indonesia,21,21,42,0,0
2019-03-01,A7020160403,South Korea,25,20,45,0,0
2019-03-01,A7020160403,Sweden,23,12,35,0,0
2019-03-01,A7020160403,Pakistan,23,11,34,0,0
2019-03-01,A7020160403,Bangladesh,28,20,48,0,0
2019-03-01,A7020160403,Philiphines,30,12,41,0,0
2019-03-01,A7020160403,Australia,20,15,35,0,0
2019-03-01,A7020160403,Newzealand,23,15,38,0,0
2019-03-01,A7020160403,Austria,24,12,37,0,0
2019-03-01,A7020160403,Poland,21,22,43,0,0
2019-03-01,A7020160403,Norway,23,20,43,0,0
2019-03-01,A7020160403,Netherlands,19,21,39,0,0
2019-03-01,A7020160403,Japan,18,20,38,0,0
2019-03-01,A7020160403,France,27,16,43,0,0
2019-03-01,A7020160403,Canada,22,19,41,0,0
2019-03-01,A7020160403,Germany,26,18,44,0,0
2019-03-01,A7020160403,United Kingdom,19,16,35,0,0
2019-03-01,A7020160403,Spain,26,21,47,0,0
2019-03-01,A7020160403,Italy,26,16,42,0,0
2019-03-01,A7020160403,Portugal,28,13,41,0,0
2019-03-01,A7020160403,USA,20,16,37,0,0
2019-03-01,A7020160403,India,25,17,42,0,0
2019-03-01,A7018160402,China,29,13,41,0,0
2019-03-01,A7018160402,Indonesia,21,11,32,0,0
2019-03-01,A7018160402,South Korea,19,21,40,0,0
2019-03-01,A7018160402,Sweden,22,16,38,0,0
2019-03-01,A7018160402,Pakistan,30,14,43,0,0
2019-03-01,A7018160402,Bangladesh,20,23,43,0,0
2019-03-01,A7018160402,Philiphines,19,14,34,0,0
2019-03-01,A7018160402,Australia,30,16,46,0,0
2019-03-01,A7018160402,Newzealand,23,14,36,0,0
2019-03-01,A7018160402,Austria,20,12,31,0,0
2019-03-01,A7018160402,Poland,25,12,36,0,0
2019-03-01,A7018160402,Norway,18,21,39,0,0
2019-03-01,A7018160402,Netherlands,23,13,36,0,0
2019-03-01,A7018160402,Japan,18,19,37,0,0
2019-03-01,A7018160402,France,25,23,48,0,0
2019-03-01,A7018160402,Canada,25,18,43,0,0
2019-03-01,A7018160402,Germany,18,15,33,0,0
2019-03-01,A7018160402,United Kingdom,24,12,36,0,0
2019-03-01,A7018160402,Spain,29,14,43,0,0
2019-03-01,A7018160402,Italy,23,23,45,0,0
2019-03-01,A7018160402,Portugal,29,16,45,0,0
2019-03-01,A7018160402,USA,30,22,51,0,0
2019-03-01,A7018160402,India,21,11,32,0,0
2019-03-01,A7019160401,China,25,16,41,0,0
2019-03-01,A7019160401,Indonesia,28,16,44,0,0
2019-03-01,A7019160401,South Korea,27,13,39,0,0
2019-03-01,A7019160401,Sweden,27,12,39,0,0
2019-03-01,A7019160401,Pakistan,21,11,32,0,0
2019-03-01,A7019160401,Bangladesh,29,21,50,0,0
2019-03-01,A7019160401,Philiphines,21,20,41,0,0
2019-03-01,A7019160401,Australia,26,21,46,0,0
2019-03-01,A7019160401,Newzealand,29,14,42,0,0
2019-03-01,A7019160401,Austria,22,12,34,0,0
2019-03-01,A7019160401,Poland,25,18,42,0,0
2019-03-01,A7019160401,Norway,26,23,49,0,0
2019-03-01,A7019160401,Netherlands,29,17,46,0,0
2019-03-01,A7019160401,Japan,23,19,42,0,0
2019-03-01,A7019160401,France,25,21,46,0,0
2019-03-01,A7019160401,Canada,20,20,40,0,0
2019-03-01,A7019160401,Germany,19,17,36,0,0
2019-03-01,A7019160401,United Kingdom,18,16,35,0,0
2019-03-01,A7019160401,Spain,24,18,42,0,0
2019-03-01,A7019160401,Italy,25,18,43,0,0
2019-03-01,A7019160401,Portugal,19,17,36,0,0
2019-03-01,A7019160401,USA,20,12,32,0,0
2019-03-01,A7019160401,India,21,11,33,0,0
2019-03-01,A6918160303,China,29,16,45,0,0
2019-03-01,A6918160303,Indonesia,19,23,42,0,0
2019-03-01,A6918160303,South Korea,24,21,45,0,0
2019-03-01,A6918160303,Sweden,27,14,42,0,0
2019-03-01,A6918160303,Pakistan,28,22,50,0,0
2019-03-01,A6918160303,Bangladesh,26,19,46,0,0
2019-03-01,A6918160303,Philiphines,21,22,44,0,0
2019-03-01,A6918160303,Australia,19,19,38,0,0
2019-03-01,A6918160303,Newzealand,20,11,31,0,0
2019-03-01,A6918160303,Austria,27,23,50,0,0
2019-03-01,A6918160303,Poland,22,20,42,0,0
2019-03-01,A6918160303,Norway,22,16,38,0,0
2019-03-01,A6918160303,Netherlands,20,19,40,0,0
2019-03-01,A6918160303,Japan,23,14,37,0,0
2019-03-01,A6918160303,France,22,15,37,0,0
2019-03-01,A6918160303,Canada,22,16,38,0,0
2019-03-01,A6918160303,Germany,18,19,38,0,0
2019-03-01,A6918160303,United Kingdom,24,13,37,0,0
2019-03-01,A6918160303,Spain,19,20,39,0,0
2019-03-01,A6918160303,Italy,24,21,45,0,0
2019-03-01,A6918160303,Portugal,26,11,38,0,0
2019-03-01,A6918160303,USA,25,20,44,0,0
2019-03-01,A6918160303,India,20,19,38,0,0
2019-03-01,A6919160302,China,25,17,42,0,0
2019-03-01,A6919160302,Indonesia,23,17,40,0,0
2019-03-01,A6919160302,South Korea,22,21,44,0,0
2019-03-01,A6919160302,Sweden,20,17,36,0,0
2019-03-01,A6919160302,Pakistan,30,15,44,0,0
2019-03-01,A6919160302,Bangladesh,23,17,40,0,0
2019-03-01,A6919160302,Philiphines,23,11,35,0,0
2019-03-01,A6919160302,Australia,19,23,42,0,0
2019-03-01,A6919160302,Newzealand,26,12,38,0,0
2019-03-01,A6919160302,Austria,21,13,34,0,0
2019-03-01,A6919160302,Poland,27,19,46,0,0
2019-03-01,A6919160302,Norway,19,21,40,0,0
2019-03-01,A6919160302,Netherlands,22,15,37,0,0
2019-03-01,A6919160302,Japan,27,22,49,0,0
2019-03-01,A6919160302,France,23,19,42,0,0
2019-03-01,A6919160302,Canada,18,16,35,0,0
2019-03-01,A6919160302,Germany,27,11,39,0,0
2019-03-01,A6919160302,United Kingdom,30,21,50,0,0
2019-03-01,A6919160302,Spain,23,16,38,0,0
2019-03-01,A6919160302,Italy,25,14,40,0,0
2019-03-01,A6919160302,Portugal,22,13,35,0,0
2019-03-01,A6919160302,USA,25,20,45,0,0
2019-03-01,A6919160302,India,27,18,45,0,0
2019-03-01,A6921160301,China,26,18,43,0,0
2019-03-01,A6921160301,Indonesia,22,19,41,0,0
2019-03-01,A6921160301,South Korea,20,11,32,0,0
2019-03-01,A6921160301,Sweden,25,14,39,0,0
2019-03-01,A6921160301,Pakistan,26,15,41,0,0
2019-03-01,A6921160301,Bangladesh,25,11,36,0,0
2019-03-01,A6921160301,Philiphines,20,21,41,0,0
2019-03-01,A6921160301,Australia,22,21,43,0,0
2019-03-01,A6921160301,Newzealand,27,13,39,0,0
2019-03-01,A6921160301,Austria,20,14,34,0,0
2019-03-01,A6921160301,Poland,29,13,41,0,0
2019-03-01,A6921160301,Norway,24,13,37,0,0
2019-03-01,A6921160301,Netherlands,27,22,49,0,0
2019-03-01,A6921160301,Japan,22,20,42,0,0
2019-03-01,A6921160301,France,22,13,35,0,0
2019-03-01,A6921160301,Canada,30,20,49,0,0
2019-03-01,A6921160301,Germany,25,14,39,0,0
2019-03-01,A6921160301,United Kingdom,19,12,32,0,0
2019-03-01,A6921160301,Spain,29,18,48,0,0
2019-03-01,A6921160301,Italy,22,13,36,0,0
2019-03-01,A6921160301,Portugal,27,18,44,0,0
2019-03-01,A6921160301,USA,20,17,36,0,0
2019-03-01,A6921160301,India,28,20,48,0,0
2019-03-01,A6819160203,China,30,23,52,0,0
2019-03-01,A6819160203,Indonesia,23,14,36,0,0
2019-03-01,A6819160203,South Korea,20,13,33,0,0
2019-03-01,A6819160203,Sweden,25,16,41,0,0
2019-03-01,A6819160203,Pakistan,20,13,33,0,0
2019-03-01,A6819160203,Bangladesh,23,15,38,0,0
2019-03-01,A6819160203,Philiphines,25,14,40,0,0
2019-03-01,A6819160203,Australia,20,13,32,0,0
2019-03-01,A6819160203,Newzealand,29,11,41,0,0
2019-03-01,A6819160203,Austria,26,19,45,0,0
2019-03-01,A6819160203,Poland,22,13,36,0,0
2019-03-01,A6819160203,Norway,23,21,44,0,0
2019-03-01,A6819160203,Netherlands,28,21,49,0,0
2019-03-01,A6819160203,Japan,24,14,38,0,0
2019-03-01,A6819160203,France,30,16,46,0,0
2019-03-01,A6819160203,Canada,19,19,38,0,0
2019-03-01,A6819160203,Germany,21,12,33,0,0
2019-03-01,A6819160203,United Kingdom,24,22,46,0,0
2019-03-01,A6819160203,Spain,20,15,35,0,0
2019-03-01,A6819160203,Italy,22,13,35,0,0
2019-03-01,A6819160203,Portugal,24,15,39,0,0
2019-03-01,A6819160203,USA,21,14,35,0,0
2019-03-01,A6819160203,India,20,18,38,0,0
2019-03-01,A6818160202,China,21,23,44,0,0
2019-03-01,A6818160202,Indonesia,19,12,31,0,0
2019-03-01,A6818160202,South Korea,20,20,40,0,0
2019-03-01,A6818160202,Sweden,19,18,37,0,0
2019-03-01,A6818160202,Pakistan,29,21,50,0,0
2019-03-01,A6818160202,Bangladesh,20,13,33,0,0
2019-03-01,A6818160202,Philiphines,18,18,36,0,0
2019-03-01,A6818160202,Australia,29,22,52,0,0
2019-03-01,A6818160202,Newzealand,27,14,41,0,0
2019-03-01,A6818160202,Austria,21,15,36,0,0
2019-03-01,A6818160202,Poland,29,18,47,0,0
2019-03-01,A6818160202,Norway,28,18,46,0,0
2019-03-01,A6818160202,Netherlands,27,17,44,0,0
2019-03-01,A6818160202,Japan,25,19,44,0,0
2019-03-01,A6818160202,France,25,13,38,0,0
2019-03-01,A6818160202,Canada,30,18,48,0,0
2019-03-01,A6818160202,Germany,24,16,40,0,0
2019-03-01,A6818160202,United Kingdom,28,19,46,0,0
2019-03-01,A6818160202,Spain,19,16,35,0,0
2019-03-01,A6818160202,Italy,26,14,40,0,0
2019-03-01,A6818160202,Portugal,30,16,46,0,0
2019-03-01,A6818160202,USA,18,15,33,0,0
2019-03-01,A6818160202,India,21,13,34,0,0
2019-03-01,A6818160201,China,27,12,39,0,0
2019-03-01,A6818160201,Indonesia,27,20,47,0,0
2019-03-01,A6818160201,South Korea,27,14,41,0,0
2019-03-01,A6818160201,Sweden,30,23,53,0,0
2019-03-01,A6818160201,Pakistan,19,13,32,0,0
2019-03-01,A6818160201,Bangladesh,26,14,40,0,0
2019-03-01,A6818160201,Philiphines,26,18,43,0,0
2019-03-01,A6818160201,Australia,20,17,38,0,0
2019-03-01,A6818160201,Newzealand,21,22,43,0,0
2019-03-01,A6818160201,Austria,26,12,38,0,0
2019-03-01,A6818160201,Poland,26,20,46,0,0
2019-03-01,A6818160201,Norway,25,23,48,0,0
2019-03-01,A6818160201,Netherlands,24,11,35,0,0
2019-03-01,A6818160201,Japan,26,22,49,0,0
2019-03-01,A6818160201,France,22,18,40,0,0
2019-03-01,A6818160201,Canada,21,15,35,0,0
2019-03-01,A6818160201,Germany,25,20,46,0,0
2019-03-01,A6818160201,United Kingdom,25,21,47,0,0
2019-03-01,A6818160201,Spain,28,14,41,0,0
2019-03-01,A6818160201,Italy,23,23,46,0,0
2019-03-01,A6818160201,Portugal,27,20,47,0,0
2019-03-01,A6818160201,USA,29,18,47,0,0
2019-03-01,A6818160201,India,23,11,34,0,0
2019-03-01,A6720160103,China,25,23,47,0,0
2019-03-01,A6720160103,Indonesia,29,19,48,0,0
2019-03-01,A6720160103,South Korea,22,15,36,0,0
2019-03-01,A6720160103,Sweden,27,23,49,0,0
2019-03-01,A6720160103,Pakistan,25,12,37,0,0
2019-03-01,A6720160103,Bangladesh,23,17,40,0,0
2019-03-01,A6720160103,Philiphines,28,21,49,0,0
2019-03-01,A6720160103,Australia,20,18,38,0,0
2019-03-01,A6720160103,Newzealand,18,13,32,0,0
2019-03-01,A6720160103,Austria,20,19,39,0,0
2019-03-01,A6720160103,Poland,29,16,44,0,0
2019-03-01,A6720160103,Norway,22,14,36,0,0
2019-03-01,A6720160103,Netherlands,26,16,42,0,0
2019-03-01,A6720160103,Japan,21,15,36,0,0
2019-03-01,A6720160103,France,24,22,46,0,0
2019-03-01,A6720160103,Canada,24,21,45,0,0
2019-03-01,A6720160103,Germany,21,22,43,0,0
2019-03-01,A6720160103,United Kingdom,23,17,40,0,0
2019-03-01,A6720160103,Spain,21,17,38,0,0
2019-03-01,A6720160103,Italy,19,20,39,0,0
2019-03-01,A6720160103,Portugal,23,18,41,0,0
2019-03-01,A6720160103,USA,25,21,46,0,0
2019-03-01,A6720160103,India,19,19,38,0,0
2019-03-01,A6718160102,China,22,16,38,0,0
2019-03-01,A6718160102,Indonesia,24,23,46,0,0
2019-03-01,A6718160102,South Korea,29,15,45,0,0
2019-03-01,A6718160102,Sweden,25,21,46,0,0
2019-03-01,A6718160102,Pakistan,29,22,51,0,0
2019-03-01,A6718160102,Bangladesh,24,19,43,0,0
2019-03-01,A6718160102,Philiphines,28,11,39,0,0
2019-03-01,A6718160102,Australia,19,14,33,0,0
2019-03-01,A6718160102,Newzealand,25,21,46,0,0
2019-03-01,A6718160102,Austria,22,20,42,0,0
2019-03-01,A6718160102,Poland,27,16,43,0,0
2019-03-01,A6718160102,Norway,29,13,41,0,0
2019-03-01,A6718160102,Netherlands,27,16,42,0,0
2019-03-01,A6718160102,Japan,19,16,35,0,0
2019-03-01,A6718160102,France,25,17,42,0,0
2019-03-01,A6718160102,Canada,27,17,44,0,0
2019-03-01,A6718160102,Germany,18,17,36,0,0
2019-03-01,A6718160102,United Kingdom,20,15,35,0,0
2019-03-01,A6718160102,Spain,26,15,41,0,0
2019-03-01,A6718160102,Italy,22,22,43,0,0
2019-03-01,A6718160102,Portugal,19,14,32,0,0
2019-03-01,A6718160102,USA,29,11,40,0,0
2019-03-01,A6718160102,India,29,18,47,0,0
2019-03-01,A6719160101,China,22,12,34,0,0
2019-03-01,A6719160101,Indonesia,30,16,46,0,0
2019-03-01,A6719160101,South Korea,28,12,41,0,0
2019-03-01,A6719160101,Sweden,25,17,42,0,0
2019-03-01,A6719160101,Pakistan,27,20,47,0,0
2019-03-01,A6719160101,Bangladesh,29,23,52,0,0
2019-03-01,A6719160101,Philiphines,27,17,44,0,0
2019-03-01,A6719160101,Australia,22,19,41,0,0
2019-03-01,A6719160101,Newzealand,20,17,37,0,0
2019-03-01,A6719160101,Austria,23,19,42,0,0
2019-03-01,A6719160101,Poland,20,11,32,0,0
2019-03-01,A6719160101,Norway,18,19,37,0,0
2019-03-01,A6719160101,Netherlands,23,15,39,0,0
2019-03-01,A6719160101,Japan,22,13,35,0,0
2019-03-01,A6719160101,France,19,14,33,0,0
2019-03-01,A6719160101,Canada,28,21,49,0,0
2019-03-01,A6719160101,Germany,19,13,32,0,0
2019-03-01,A6719160101,United Kingdom,26,12,37,0,0
2019-03-01,A6719160101,Spain,25,12,37,0,0
2019-03-01,A6719160101,Italy,30,11,41,0,0
2019-03-01,A6719160101,Portugal,21,18,40,0,0
2019-03-01,A6719160101,USA,21,23,44,0,0
2019-03-01,A6719160101,India,26,22,48,0,0
2019-03-01,A6621160503,China,25,19,44,0,0
2019-03-01,A6621160503,Indonesia,28,23,50,0,0
2019-03-01,A6621160503,South Korea,20,18,38,0,0
2019-03-01,A6621160503,Sweden,22,20,41,0,0
2019-03-01,A6621160503,Pakistan,18,19,37,0,0
2019-03-01,A6621160503,Bangladesh,27,14,40,0,0
2019-03-01,A6621160503,Philiphines,22,17,39,0,0
2019-03-01,A6621160503,Australia,21,20,41,0,0
2019-03-01,A6621160503,Newzealand,25,19,44,0,0
2019-03-01,A6621160503,Austria,21,11,32,0,0
2019-03-01,A6621160503,Poland,19,21,40,0,0
2019-03-01,A6621160503,Norway,21,12,32,0,0
2019-03-01,A6621160503,Netherlands,28,20,48,0,0
2019-03-01,A6621160503,Japan,25,21,46,0,0
2019-03-01,A6621160503,France,24,16,40,0,0
2019-03-01,A6621160503,Canada,24,19,43,0,0
2019-03-01,A6621160503,Germany,30,13,43,0,0
2019-03-01,A6621160503,United Kingdom,18,14,32,0,0
2019-03-01,A6621160503,Spain,20,14,34,0,0
2019-03-01,A6621160503,Italy,28,13,41,0,0
2019-03-01,A6621160503,Portugal,24,14,38,0,0
2019-03-01,A6621160503,USA,30,20,50,0,0
2019-03-01,A6621160503,India,26,12,38,0,0
2019-03-01,A6620160502,China,27,19,46,0,0
2019-03-01,A6620160502,Indonesia,25,18,43,0,0
2019-03-01,A6620160502,South Korea,18,19,37,0,0
2019-03-01,A6620160502,Sweden,29,17,46,0,0
2019-03-01,A6620160502,Pakistan,24,20,44,0,0
2019-03-01,A6620160502,Bangladesh,18,20,38,0,0
2019-03-01,A6620160502,Philiphines,21,20,40,0,0
2019-03-01,A6620160502,Australia,22,19,41,0,0
2019-03-01,A6620160502,Newzealand,21,17,39,0,0
2019-03-01,A6620160502,Austria,18,13,31,0,0
2019-03-01,A6620160502,Poland,21,23,44,0,0
2019-03-01,A6620160502,Norway,29,19,48,0,0
2019-03-01,A6620160502,Netherlands,25,11,36,0,0
2019-03-01,A6620160502,Japan,22,19,41,0,0
2019-03-01,A6620160502,France,19,16,35,0,0
2019-03-01,A6620160502,Canada,27,21,48,0,0
2019-03-01,A6620160502,Germany,27,22,49,0,0
2019-03-01,A6620160502,United Kingdom,18,13,31,0,0
2019-03-01,A6620160502,Spain,30,13,43,0,0
2019-03-01,A6620160502,Italy,21,16,37,0,0
2019-03-01,A6620160502,Portugal,21,14,35,0,0
2019-03-01,A6620160502,USA,22,11,33,0,0
2019-03-01,A6620160502,India,30,18,48,0,0
2019-03-01,A6620160501,China,28,18,46,0,0
2019-03-01,A6620160501,Indonesia,26,16,42,0,0
2019-03-01,A6620160501,South Korea,24,21,45,0,0
2019-03-01,A6620160501,Sweden,22,16,38,0,0
2019-03-01,A6620160501,Pakistan,22,11,33,0,0
2019-03-01,A6620160501,Bangladesh,22,14,36,0,0
2019-03-01,A6620160501,Philiphines,28,21,49,0,0
2019-03-01,A6620160501,Australia,26,17,43,0,0
2019-03-01,A6620160501,Newzealand,23,12,35,0,0
2019-03-01,A6620160501,Austria,30,15,45,0,0
2019-03-01,A6620160501,Poland,20,13,33,0,0
2019-03-01,A6620160501,Norway,19,12,31,0,0
2019-03-01,A6620160501,Netherlands,22,18,41,0,0
2019-03-01,A6620160501,Japan,30,23,53,0,0
2019-03-01,A6620160501,France,18,21,39,0,0
2019-03-01,A6620160501,Canada,19,20,39,0,0
2019-03-01,A6620160501,Germany,22,14,36,0,0
2019-03-01,A6620160501,United Kingdom,30,15,45,0,0
2019-03-01,A6620160501,Spain,22,17,39,0,0
2019-03-01,A6620160501,Italy,26,19,45,0,0
2019-03-01,A6620160501,Portugal,28,12,40,0,0
2019-03-01,A6620160501,USA,26,13,39,0,0
2019-03-01,A6620160501,India,19,16,35,0,0
2019-03-01,A6520160403,China,20,23,43,0,0
2019-03-01,A6520160403,Indonesia,21,18,39,0,0
2019-03-01,A6520160403,South Korea,28,21,49,0,0
2019-03-01,A6520160403,Sweden,28,18,46,0,0
2019-03-01,A6520160403,Pakistan,20,17,37,0,0
2019-03-01,A6520160403,Bangladesh,23,21,43,0,0
2019-03-01,A6520160403,Philiphines,20,18,38,0,0
2019-03-01,A6520160403,Australia,24,14,38,0,0
2019-03-01,A6520160403,Newzealand,22,22,44,0,0
2019-03-01,A6520160403,Austria,30,16,46,0,0
2019-03-01,A6520160403,Poland,23,11,34,0,0
2019-03-01,A6520160403,Norway,19,21,39,0,0
2019-03-01,A6520160403,Netherlands,24,21,45,0,0
2019-03-01,A6520160403,Japan,29,22,51,0,0
2019-03-01,A6520160403,France,22,18,40,0,0
2019-03-01,A6520160403,Canada,28,16,44,0,0
2019-03-01,A6520160403,Germany,23,20,43,0,0
2019-03-01,A6520160403,United Kingdom,25,17,42,0,0
2019-03-01,A6520160403,Spain,24,15,39,0,0
2019-03-01,A6520160403,Italy,28,16,44,0,0
