note_id,date,customer_code,product_code,market,sales_rep,note_text,deal_stage,competitor_mentioned
CRM000908,2020-01-01,90023029,A6120110205,Canada,Rep-04,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM000909,2021-08-01,90004064,A3621150802,Japan,Rep-20,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM000910,2019-12-01,90023023,A4319110306,Canada,Rep-18,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM000911,2019-03-01,90009132,A3421150604,Newzealand,Rep-01,Customer asked for more information about the premium variant.,Qualified,0
CRM000912,2019-02-01,90016171,A4218110202,Poland,Rep-04,Customer asked for more information about the premium variant.,Negotiation,0
CRM000913,2021-08-01,90018107,A5520110307,Spain,Rep-12,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM000914,2019-03-01,90002011,A6621160503,India,Rep-26,Customer asked for more information about the premium variant.,Qualified,0
CRM000915,2021-06-01,90022079,A6319160203,USA,Rep-18,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM000916,2019-10-01,70015152,A5419110204,Norway,Rep-03,Customer is considering a competitor because our price is higher.,Prospecting,1
CRM000917,2018-11-01,90001020,A0821150501,China,Rep-17,Customer asked for more information about the premium variant.,Proposal,0
CRM000918,2019-07-01,90004066,A4620110602,Japan,Rep-04,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM000919,2019-05-01,70009134,A3621150806,Newzealand,Rep-13,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM000920,2019-09-01,90004066,A5620110401,Japan,Rep-13,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM000921,2019-04-01,90008165,A0418150101,Australia,Rep-29,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM000922,2021-07-01,70014143,A2520150506,Netherlands,Rep-16,Customer asked for more information about the premium variant.,Proposal,0
CRM000923,2020-09-01,90022079,A2620150602,USA,Rep-17,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM000924,2021-03-01,90014135,A4118110102,Netherlands,Rep-20,Customer is considering a competitor because our price is higher.,Proposal,1
CRM000925,2020-07-01,90008165,A2520150506,Australia,Rep-17,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM000926,2019-12-01,90002002,A5419110205,India,Rep-24,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM000927,2021-07-01,70014143,A2721150705,Netherlands,Rep-01,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM000928,2018-10-01,90015150,A6818160202,Norway,Rep-23,Customer asked for more information about the premium variant.,Qualified,0
CRM000929,2020-09-01,90007197,A2419150404,South Korea,Rep-15,Customer is satisfied with the product and is considering expanding the order.,Prospecting,0
CRM000930,2021-04-01,90011189,A0821150503,France,Rep-25,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM000931,2020-04-01,70020104,A0418150108,Austria,Rep-17,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM000932,2021-03-01,90023029,A6520160403,Canada,Rep-01,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM000933,2019-10-01,70007199,A2918150106,South Korea,Rep-27,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM000934,2021-05-01,70007198,A3920150301,South Korea,Rep-16,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM000935,2018-11-01,90023028,A6019110108,Canada,Rep-01,Customer asked for more information about the premium variant.,Proposal,0
CRM000936,2021-03-01,90021093,A1819150301,United Kingdom,Rep-29,Customer is considering a competitor because our price is higher.,Proposal,1
CRM000937,2019-03-01,90008167,A3621150804,Australia,Rep-07,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM000938,2019-07-01,90018106,A7321160302,Spain,Rep-27,Customer is considering a competitor because our price is higher.,Proposal,1
CRM000939,2018-11-01,90013124,A6620160502,Italy,Rep-29,Customer asked for more information about the premium variant.,Qualified,0
CRM000940,2019-10-01,90019201,A3718150101,Sweden,Rep-04,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM000941,2019-11-01,70004070,A7220160203,Japan,Rep-30,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM000942,2020-06-01,90003180,A4419110405,Indonesia,Rep-11,Customer asked for more information about the premium variant.,Renewal,0
CRM000943,2020-10-01,90014140,A7321160302,Netherlands,Rep-12,Customer asked for more information about the premium variant.,Prospecting,0
CRM000944,2019-11-01,70007199,A0418150105,South Korea,Rep-27,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM000945,2020-10-01,90023026,A7020160403,Canada,Rep-04,Customer is considering a competitor because our price is higher.,Proposal,1
CRM000946,2019-05-01,90009132,A3320150502,Newzealand,Rep-05,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM000947,2018-11-01,70012043,A4218110208,Germany,Rep-06,Customer is considering a competitor because our price is higher.,Prospecting,1
CRM000948,2019-02-01,90010044,A2821150802,Bangladesh,Rep-04,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM000949,2019-05-01,70016178,A7321160303,Poland,Rep-06,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM000950,2020-11-01,90016171,A2419150401,Poland,Rep-27,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM000951,2019-04-01,90012041,A2520150501,Germany,Rep-17,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM000952,2020-10-01,90015150,A6119110203,Norway,Rep-08,Customer asked for more information about the premium variant.,Proposal,0
CRM000953,2020-04-01,90019202,A0418150103,Sweden,Rep-28,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM000954,2019-04-01,90017055,A4118110107,Portugal,Rep-05,Customer asked for more information about the premium variant.,Proposal,0
CRM000955,2020-12-01,80006154,A3220150404,Philiphines,Rep-11,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM000956,2019-03-01,70015152,A2219150204,Norway,Rep-05,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM000957,2020-05-01,90006156,A4620110608,Philiphines,Rep-02,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM000958,2019-07-01,90012041,A4021150403,Germany,Rep-27,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM000959,2019-09-01,70018115,A7220160202,Spain,Rep-09,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM000960,2020-04-01,90006153,A3621150806,Philiphines,Rep-21,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM000961,2019-11-01,90015147,A4620110605,Norway,Rep-10,Customer is considering a competitor because our price is higher.,Qualified,1
CRM000962,2019-04-01,90002001,A2620150602,India,Rep-01,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM000963,2020-10-01,90015150,A2118150102,Norway,Rep-26,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM000964,2021-05-01,90018108,A4720110702,Spain,Rep-04,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM000965,2020-02-01,90018112,A4021150403,Spain,Rep-27,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM000966,2021-06-01,90011192,A0519150202,France,Rep-04,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM000967,2019-03-01,90017051,A1521150601,Portugal,Rep-09,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM000968,2018-12-01,90010044,A1819150303,Bangladesh,Rep-13,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM000969,2020-07-01,80006155,A1320150403,Philiphines,Rep-22,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM000970,2020-07-01,90014139,A4218110204,Netherlands,Rep-09,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM000971,2021-01-01,90014139,A2520150505,Netherlands,Rep-08,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM000972,2019-11-01,90005161,A1018150101,Pakistan,Rep-28,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM000973,2019-01-01,90013118,A5520110308,Italy,Rep-18,Customer is considering a competitor because our price is higher.,Proposal,1
CRM000974,2019-02-01,70010047,A3819150203,Bangladesh,Rep-09,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM000975,2020-04-01,90022083,A5620110401,USA,Rep-17,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM000976,2021-04-01,90013117,A3320150502,Italy,Rep-02,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM000977,2020-10-01,90021089,A7321160301,United Kingdom,Rep-14,Customer asked for more information about the premium variant.,Proposal,0
CRM000978,2020-09-01,70003181,A3320150504,Indonesia,Rep-13,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM000979,2019-03-01,90016175,A0921150603,Poland,Rep-02,Customer asked for more information about the premium variant.,Proposal,0
CRM000980,2020-07-01,80006155,A0418150105,Philiphines,Rep-10,Customer is satisfied with the product and is considering expanding the order.,Renewal,0
CRM000981,2020-09-01,90019202,A2118150102,Sweden,Rep-25,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM000982,2018-11-01,70009133,A3220150401,Newzealand,Rep-24,Customer is considering a competitor because our price is higher.,Prospecting,1
CRM000983,2020-01-01,90010046,A3521150705,Bangladesh,Rep-26,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM000984,2020-12-01,70006158,A2021150504,Philiphines,Rep-18,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM000985,2020-06-01,90022080,A2219150204,USA,Rep-23,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM000986,2019-01-01,70006157,A2420150406,Philiphines,Rep-19,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM000987,2020-12-01,90022077,A4821110807,USA,Rep-07,Customer asked for more information about the premium variant.,Proposal,0
CRM000988,2020-11-01,90015150,A6620160501,Norway,Rep-01,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM000989,2019-07-01,90022082,A5318110107,USA,Rep-08,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM000990,2019-09-01,90023025,A7220160202,Canada,Rep-20,Customer is considering a competitor because our price is higher.,Qualified,1
CRM000991,2019-02-01,90009128,A5318110101,Newzealand,Rep-17,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM000992,2019-11-01,70019204,A7220160202,Sweden,Rep-30,Customer is considering a competitor because our price is higher.,Proposal,1
CRM000993,2019-08-01,80007196,A3421150606,South Korea,Rep-10,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM000994,2020-11-01,90005160,A5721110507,Pakistan,Rep-23,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM000995,2019-03-01,90001021,A6121110208,China,Rep-05,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM000996,2019-05-01,90001020,A1521150601,China,Rep-08,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM000997,2020-06-01,90007197,A2520150504,South Korea,Rep-12,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM000998,2019-12-01,90001021,A3421150605,China,Rep-14,Customer asked for more information about the premium variant.,Prospecting,0
CRM000999,2018-12-01,90017051,A4821110801,Portugal,Rep-04,Customer is considering a competitor because our price is higher.,Qualified,1
CRM001000,2020-03-01,90018109,A6119110201,Spain,Rep-09,Customer is considering a competitor because our price is higher.,Qualified,1
CRM001001,2018-10-01,90022080,A4218110204,USA,Rep-08,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM001002,2019-05-01,90005160,A5419110203,Pakistan,Rep-11,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM001003,2019-05-01,90009129,A3320150506,Newzealand,Rep-06,Customer asked for more information about the premium variant.,Renewal,0
CRM001004,2018-11-01,90021087,A7019160401,United Kingdom,Rep-23,Customer is considering a competitor because our price is higher.,Negotiation,1
